i00_are0,i01_indx,i02_name,i03_rate,i04_year,i05_drct,i06_type,i07_long,i08_area,i09_cmnt,i10_sbid,i11_dlnk,i12_ilnk,i13_loop,i14_dtop,i15_seen
美国,16126,寒夜琴挑,7.2,1939,格雷戈里·拉图弗,"剧情,爱情",70,美国,451,1294021,https://movie.douban.com/subject/1294021/,http://www.imdb.com/title/tt0031491,8726,,
苏联,16127,列宁在一九一八,7.2,1939,Mikhail Romm,"剧情,传记,历史",130,苏联,944,1678781,https://movie.douban.com/subject/1678781/,http://www.imdb.com/title/tt0031564,11934,,
美国,16128,你我之间,7.2,1938,弗里茨·朗,"爱情,犯罪",90,美国,82,2212925,https://movie.douban.com/subject/2212925/,http://www.imdb.com/title/tt0030996,8238,,
美国,16129,疯狂的曼顿小姐,7.2,1938,Leigh Jason,"喜剧,爱情,悬疑,犯罪",80,美国,64,3267926,https://movie.douban.com/subject/3267926/,http://www.imdb.com/title/tt0030396,4303,,
美国,16130,一个明星的诞生,7.2,1937,威廉·A·韦尔曼,剧情,111,美国,152,1294450,https://movie.douban.com/subject/1294450/,http://www.imdb.com/title/tt0029606,4808,,
苏联,16131,列宁在十月,7.2,1937,米哈伊尔·罗姆,"传记,历史",108,苏联,572,1818330,https://movie.douban.com/subject/1818330/,http://www.imdb.com/title/tt0029132,16845,,
美国,16132,孔雀夫人,7.2,1936,威廉·惠勒,"剧情,爱情",101,美国,150,1292972,https://movie.douban.com/subject/1292972/,http://www.imdb.com/title/tt0027532,9780,,
英国,16133,阴谋破坏,7.2,1936,阿尔弗雷德·希区柯克,"悬疑,惊悚",76,英国,537,1297270,https://movie.douban.com/subject/1297270/,http://www.imdb.com/title/tt0028212,3427,,
美国,16134,火烧旧金山,7.2,1936,W.S. Van Dyke,"剧情,爱情,歌舞",115,美国,64,1298628,https://movie.douban.com/subject/1298628/,http://www.imdb.com/title/tt0028216,21093,,
美国,16135,执法铁汉,7.2,1935,威廉·凯利,"剧情,犯罪,黑色电影",85,美国,67,1300477,https://movie.douban.com/subject/1300477/,http://www.imdb.com/title/tt0026393,5955,,
苏联,16136,列宁的三首歌,7.2,1934,吉加·维尔托夫,纪录片,59,苏联,112,1607495,https://movie.douban.com/subject/1607495/,http://www.imdb.com/title/tt0025911,4839,,
美国,16137,美女,7.2,1934,Ray Enright,"喜剧,歌舞",91,美国,96,1946670,https://movie.douban.com/subject/1946670/,http://www.imdb.com/title/tt0025028,16088,,
美国,16138,鸭羹,7.2,1933,莱奥·麦卡雷,"喜剧,歌舞",68,美国,1726,1298113,https://movie.douban.com/subject/1298113/,http://www.imdb.com/title/tt0023969,1431,,
美国,16139,爱情无计,7.2,1933,恩斯特·刘别谦,"喜剧,爱情",91,美国,306,1775077,https://movie.douban.com/subject/1775077/,http://www.imdb.com/title/tt0023940,17138,,
捷克斯洛伐克,16140,入谜,7.2,1933,加斯塔夫·马哈蒂,"剧情,爱情",82,捷克斯洛伐克 / 奥地利,305,1950010,https://movie.douban.com/subject/1950010/,http://www.imdb.com/title/tt0022867,23498,,
美国,16141,木乃伊,7.2,1932,卡尔·弗洛恩德,"剧情,恐怖,奇幻",73,美国,564,1299480,https://movie.douban.com/subject/1299480/,http://www.imdb.com/title/tt0023245,16538,,
美国,16142,驸马艳史,7.2,1931,恩斯特·刘别谦,"喜剧,爱情,歌舞",89,美国,202,1298994,https://movie.douban.com/subject/1298994/,http://www.imdb.com/title/tt0022074,6518,,
美国,16143,Autumn,7.2,1931,Herman G. Weinberg,"爱情,短片",,美国,47,1866959,https://movie.douban.com/subject/1866959/,http://www.imdb.com/title/tt0139868,22574,,
墨西哥,16144,瓦哈卡的破灭,7.2,1931,谢尔盖·爱森斯坦,"纪录片,短片",11,墨西哥,131,3240084,https://movie.douban.com/subject/3240084/,http://www.imdb.com/title/tt0406703,17030,,
日本,16145,年轻的日子,7.2,1929,小津安二郎,"剧情,喜剧",103,日本,236,1307794,https://movie.douban.com/subject/1307794/,http://www.imdb.com/title/tt0020563,7853,,
Czechoslovakia,16146,诱惑,7.2,1929,加斯塔夫·马哈蒂,剧情,85,Czechoslovakia,95,2367619,https://movie.douban.com/subject/2367619/,http://www.imdb.com/title/tt0019850,20073,,
德国,16147,通货膨胀,7.2,1928,汉斯·李希特,"纪录片,短片",8,德国,128,1765365,https://movie.douban.com/subject/1765365/,http://www.imdb.com/title/tt0123117,17082,,
苏联,16148,苏联玩偶,7.2,1924,吉加·维尔托夫,"动画,纪录片,短片",11,苏联,66,2147434,https://movie.douban.com/subject/2147434/,http://www.imdb.com/title/tt0140566,22732,,
德国,16149,第二十一号节奏,7.2,1921,汉斯·李希特,"动画,短片",,德国,271,1457587,https://movie.douban.com/subject/1457587/,http://www.imdb.com/title/tt0012620,13710,,
美国,16150,一位女士,7.2,1915,查理·卓别林,"喜剧,短片",20,美国,120,1962326,https://movie.douban.com/subject/1962326/,http://www.imdb.com/title/tt0006309,9914,,
美国,16151,在海边,7.2,1915,查理·卓别林,"喜剧,短片",20,美国,155,2127130,https://movie.douban.com/subject/2127130/,http://www.imdb.com/title/tt0005044,2596,,
美国,16152,音乐流浪汉,7.2,1914,查理·卓别林,"喜剧,短片",16,美国,68,3635979,https://movie.douban.com/subject/3635979/,http://www.imdb.com/title/tt0004100,5121,,
俄罗斯,16153,昆虫的圣诞夜,7.2,1913,拉迪斯洛夫·斯塔维奇,"动画,短片",,俄罗斯,59,1580589,https://movie.douban.com/subject/1580589/,http://www.imdb.com/title/tt0384484,9766,,
法国,16154,草鳏夫的麻烦,7.2,1912,麦克斯·林代,"喜剧,短片",10,法国,60,1474948,https://movie.douban.com/subject/1474948/,http://www.imdb.com/title/tt0277883,13695,,
美国,16155,隆台尔的报务员,7.2,1911,D·W·格里菲斯,"剧情,爱情,短片,西部",17,美国,51,3709785,https://movie.douban.com/subject/3709785/,http://www.imdb.com/title/tt0001740,21498,,
美国,16156,Those,7.2,1909,D·W·格里菲斯,"喜剧,短片",,美国,56,1452200,https://movie.douban.com/subject/1452200/,http://www.imdb.com/title/tt0001062,15342,,
法国,16157,魔砖,7.2,1908,Segundo de Chomón,"短片,奇幻",,法国,120,2049348,https://movie.douban.com/subject/2049348/,http://www.imdb.com/title/tt0257889,16555,,
法国,16158,穿越英吉利,7.2,1907,乔治·梅里爱,"短片,奇幻,冒险",23,法国,41,3010524,https://movie.douban.com/subject/3010524/,http://www.imdb.com/title/tt0224304,9305,,
英国,16159,饼干加工厂,7.2,1906,Cricks & Martin,"纪录片,短片",,英国,95,2049246,https://movie.douban.com/subject/2049246/,http://www.imdb.com/title/tt0258293,20176,,
法国,16160,巫师,7.2,1906,乔治·梅里爱,短片,12,法国,46,3250954,https://movie.douban.com/subject/3250954/,http://www.imdb.com/title/tt0132179,17240,,
法国,16161,可怕的土耳其刽子手,7.2,1904,乔治·梅里爱,"喜剧,短片,奇幻",3,法国,49,3006457,https://movie.douban.com/subject/3006457/,http://www.imdb.com/title/tt0222844,15915,,
法国,16162,Le,7.2,1903,乔治·梅里爱,"短片,奇幻",,法国,118,1870249,https://movie.douban.com/subject/1870249/,http://www.imdb.com/title/tt0135180,14764,,
美国,16163,杰克与仙豆,7.2,1902,George S. Fleming,"短片,奇幻",10,美国,41,2075596,https://movie.douban.com/subject/2075596/,http://www.imdb.com/title/tt0000399,20474,,
法国,16164,犯罪故事,7.2,1901,费迪南·齐卡,"剧情,短片,犯罪",,法国,108,2049315,https://movie.douban.com/subject/2049315/,http://www.imdb.com/title/tt0000358,12255,,
法国,16165,人肉水泵,7.2,1901,Georges Méliès,"短片,奇幻",2,法国,62,3233171,https://movie.douban.com/subject/3233171/,http://www.imdb.com/title/tt0225662,17396,,
